rating,reviews,company,province,parsed_date,processed_reviews
1,"Sudah 5 hari paket saya di gudang, kenapa gak ada pergerakan, kerja yang bener, saya sudah bayar ongkir mahal, masa harus jemput ke gudang pula, yang ada saya rugi, udah bayar ongkir mahal tapi ambil sendiri. Kalo ak jadi SiCepat langsung saya ganti pegawai model kayak gini, daripada bikin rugi & bikin jelek nama usaha.",Sicepat,Sulawesi Utara,2021-01-20,paket gudang tidak gera kerja bener bayar ongkir mahal jemput gudang rugi bayar ongkir mahal ambil ak sicepat langsung ganti pegawai model gin bikin rugi bikin jelek nama usaha
1,Woy Paket saya sudah Seminggu lebih gak pernah sampai heran Ada masih ada jasa pengiriman seperti ini memang sicepat jasa pengiriman terburuk yang pernah ada paket saya sampai Hilang,Sicepat,Sulawesi Utara,2021-01-20,woy paket minggu tidak heran jasa kirim sicepat jasa kirim buruk paket hilang
1,"PAKET HARUS DIAMBIL DI GUDANG SUDAH MENUMPUK SAMPAI SELAMA 5 HARI, KARYAWAN SICEPAT TIDAK NIAT KERJA SEMUA PAKET HARUS DI JEMPUT AMBIL SENDIRI GA PERNAH DI ANTAR DENGAN ALASAN PAKET DI ANTAR HARUS TUNGGU 1 MINGGU LEBIH GANTI AJA MAMANYA SI …",Sicepat,Sulawesi Utara,2021-01-20,paket ambil gudang tumpuk karyawan sicepat tidak niat kerja paket jemput ambil tidak alas paket tunggu minggu ganti mama si
1,"Paket tiba di manado sortation 5 november 2024.
Hingga tanggal 11 november 2024 paket belum sampai ke tangan saya.
Bangsat!",Sicepat,Sulawesi Utara,2021-01-20,paket manado sortation november tanggal november paket belum tangan bangsat
1,Pengiriman lama paket saya udah sebulan belum sampai²,Sicepat,Sulawesi Utara,2021-01-20,kirim lama paket bulan belum
1,Barang sudha di manado tapi tak sampai sampai di tujuan namanya jo yg capat pelayanan sama deng apa stow,Sicepat,Sulawesi Utara,2021-01-20,barang sudha manado tuju nama jo yg capat layan deng stow
1,NDA GUNA NGNI PE EKSPEDISI TUTUP JO BARANG SO LAMA NDA MO BAWAH”,Sicepat,Sulawesi Utara,2021-01-20,guna terus barang lama turun
1,"Rupa nda ada pergerakan ini paket dari manado ka kotamobagu, cuma di tampa trus so brapa hari ini👎🏻 …",Sicepat,Sulawesi Utara,2021-01-20,rupa nda gera paket manado ka kotamobagu tampa trus so brapa
1,paket sudah 1 minggu belum diantar dan tidak ada pergerakan.ini bagaimana ya dianter enggak ga bs anter jangan buat tujuan biar ga pake ekpedisi ini jadiny.nanti kl sampe ini berujung retur tanpa pengantaran mending tutup aja udah daripada mengecewakan beginu,Sicepat,Sulawesi Utara,2021-01-20,paket minggu belum antar tidak gera ya anter tidak tidak bs anter jangan tuju biar tidak pake ekpedisi jadiny kl sampe ujung retur antar mending tutup kecewa beginu
1,"Ngoni ini da karja atau nd kang? Kt pe paket so sampe dari tanggal 15 mar sampe skrg nda da pergerakan ntau ngoni m antar ato nda! Kt mo tanya jo dari sortiran abis itu ngoni antar kmna klo daerah minut, nanti kt pi ambe sndri jo tpe …",Sicepat,Sulawesi Utara,2021-01-20,kerja emas tanggal maret tidak gera kirim tidak sortir nguni kmna sebentar area pi ambe sndri jo tpe
1,"Tpe paket dpa kse pindah ekspedisi tanpa sepengetahuan qt. Nnti so pgi di kantor ujg"" dg basah"" Dg tpe bestfriend (belanda💅🏻✨💞),baru drg blg so kse pindah, itu leh kse pindah di jasa kirim yg 11/12 dg drg (nd jelas). tpe barang so lewat tgl …",Sicepat,Sulawesi Utara,2021-01-20,paket tpe dpa kse pindah ekspedisi tahu qt pagi kantor basah sahabat belanda suruh pindah pindah jasa kirim sama tidak tpe barang telat tgl
1,"Kalo ada rating ⭐0 itu yg kita mo pilih.
Paket so sampe dari 3 hari lalu di kota tujuan, kenapa belum diantarkan sampai sekarang hari ke 4? …",Sicepat,Sulawesi Utara,2021-01-20,rating yg mo pilih paket so sampe kota tuju belum antar
1,"Kita pe paket ngoni mo antar le ato so nda? So dari 3 hari lalu tape paket da sampe kong cuma tatahan di gudang? Da kerja ngoni ato nyanda?ato cuma angka2 kaki ngoni? Tpe paket so perlu skali ngoni nimau mo antar! Helooooo???? Tutup jo ni ekspedisi, nda bermutu!!! Klo boleh kase nilai mines,so kase -100000000000",Sicepat,Sulawesi Utara,2021-01-20,kirim paket paket tempel masuk gudang kaki paket kirim halo tutup ekspedisi tidak bagus hitung nilai tambang nilai
1,"Namanya Sicepat padahal SILAMBAT,  Lama sx mo kirim paket courier nya malas' ini Terakhir Kali saya pakai sicepat, Paket saya memiliki status keluar Dari manado sortation terus, tidak di recommend untuk org YG suka paket nya datang cepat, lebih bae J&t atau JNE masih JNE lebih cepat Dari ""SICEPAT""",Sicepat,Sulawesi Utara,2021-01-20,nama sicepat silambat lama sx mo kirim paket courier nya malas  kali pakai sicepat paket milik status manado sortation tidak recommend org yg suka paket nya cepat bae j t jne jne cepat sicepat
1,"Kalau ada bintang minus bakalan q kasih -5..
Paket dri tggl 11 Februari smpai 20 Februari tidak ada pergerakan, masih d sortation kata nya.. …",Sicepat,Sulawesi Utara,2021-01-20,bintang minus q kasih paket dri tggl februari smpai februari tidak gera d sortation nya
1,"so brp kali jga t Soe pake jasa kirim ini, brng drng nd jaga antr ka alamat baru drng mo retur ke penjual padahal so bayar hii, klo ad kontak kurir sicepat tolong kirim akng",Sicepat,Sulawesi Utara,2021-01-20,kali jasa kirim tunggu alamat kembali jual bayar hubung kurir harap kirim
1,"Barang so brapa hari sampe manado nda mo antar2, kong ini stts estimasi smo se bale ka penjual 👎👎 kalo kekurangan kurir lebe bae tutup jo tu kntor. Qt slalu pake j&t mar ini koman ta soe da cek out di aplksi so lupa lia jasa ekspesisi nti sadar dpe beso. …",Sicepat,Sulawesi Utara,2021-01-20,barang manado nda mo stts estimasi smo bale jual kurang kurir lebe bae close jo tu kntor pakai j t mar pesan ta soe da check out aplikasi lupa ketemu jasa ekspedisi nti sadar besok
1,"Bagimana ini paket ada pesan dari bulan lalu, kong so sampe di manado estimasi smpe nnti bulan depan, ini paket masih mo antar ato nd, so bayar lagi tu paket!!!",Sicepat,Sulawesi Utara,2021-01-20,bagimana paket pesan kong so sampe manado estimasi smpe nnti paket mo ato nd so bayar tu paket
2,"Sebenarnya saya senang pake SiCepat sebelumnya. Tapi gak tau apa kendala SiCepat di Sulut. Paket cuman nyampe Manado, setelah itu dikembalikan ke penjual. Untung barangnya gak hilang dan saya tukar jasa kirim setelah itu.",Sicepat,Sulawesi Utara,2021-01-20,senang pake sicepat tidak kendala sicepat sulut paket cuman nyampe manado kembali jual untung barang tidak hilang tukar jasa kirim
3,"Lama,hanya melihat estimasi tiba padahal perjalanan barang tidak ada hambatan,juga tidak ada perwakilan kantor jasa kurir di kabupaten pasti proses pengantaran barang terlambat yg tidak diharapkan penerima/pemesan barang.",Sicepat,Sulawesi Utara,2021-01-20,lama estimasi jalan barang tidak hambat tidak wakil kantor jasa kurir kabupaten proses antar barang lambat yg tidak harap terima mes barang
1,"Ini ada nomor telpon nda? Tiap kali nda antar barang so nintau mo hubungi p siapa. Cma bisa CS di pusat, itupun tunggu 3x24jam. So jao sekali dang mo antar di pusat kota???",Sicepat,Sulawesi Utara,2021-01-20,nomor telpon nda kali nda barang so nintau mo hubung p cma cs pusat itu tunggu x jam so jao dang mo pusat kota
1,"Parah... Lambat skali pengiriman 😒 Pesanan dijemput dari tanggal 18 Nov, blm sampe2 ni barang da pesan riki so tanggal 30 Nov 😡🤬 Mo sampe Januari sto ni barang? Tutup jo ni perusahaan klo nda niat beking expedisi... 😡🤬 …",Sicepat,Sulawesi Utara,2021-01-20,parah lambat skali kirim pesan jemput tanggal nov blm sampe ni barang da pesan riki so tanggal nov mo sampe januari sto ni barang tutup jo ni usaha klo nda niat beking expedisi
1,"Barang so sampe tanggal 18 di mdo, smpe skarang nda sampe"" Di tempat tujuan Kong dorang kase batal le😡 parah ni kurir …",Sicepat,Sulawesi Utara,2021-01-20,barang tanggal mdo belum tuju kong batalin kurir parah
1,Gimana ini paket sdh tiba di kota tujuan costumer saya sdh semingguam lebih... Kenapa tidak diamtar2. Bagaimana ini pertanggumg jawaabnannya.... Sdh melewati estimasi hari ...,Sicepat,Sulawesi Utara,2021-01-20,gimana paket sdh kota tuju costumer sdh semingguam tidak diamtar pertanggumg jawaabnannya sdh lewat estimasi
1,"Baru kali ini dapet pengalaman kaya begini.
Keterangannya berubah2 pertama alasannya ngak ada org di rumah padahal sllu ada org, kedua alasan tidak bisa di hubungi padahal nomor admin di tempat praktek …",Sicepat,Sulawesi Utara,2021-01-20,kali dapet alam kaya terang ubah alas ngak org rumah sllu org alas tidak hubung nomor admin praktek
1,Ternyata banyak review tentang perusahaan ini yang tidak sesuai dengan namanya. Lebih cocok jadi SiLambat. Paket tidak sampai langsung diganti dana karena SiLambat ini tidak ada update dari tim terkaitnya. Sudah tidak ada update tetapi pihak perusahaan SiLambat tidak mau mencari tahu updatenya. Sangat tidak profesional.,Sicepat,Sulawesi Utara,2021-01-20,review usaha tidak sesuai nama cocok silambat paket tidak langsung ganti dana silambat tidak update tim kait tidak update usaha silambat tidak cari updatenya tidak profesional
1,"Kecewa sama sicepat sekarang. Dulu bagus tapi makin kesini kenapa semakin aneh. Pengiriman jadi sangat lambat, customer service tidak ramah malah waktu dimintain nomor whatsapp cabang tidak diberikan tanpa alasan jelas. Sicepat hiatus dulu aja biar konsumen ga dikorbankan begini.",Sicepat,Sulawesi Utara,2021-01-20,kecewa sicepat bagus kesini aneh kirim lambat customer service tidak ramah waktu dimintain nomor whatsapp cabang tidak alas sicepat hiatus biar konsumen tidak korban
2,"dpe cepat talalu halu, biasa paket kalo di J&* 3 hari so ditangan . in so 5 hari nd ada kejelasan pdhl barang so dari hari ka 3 subuh so di manado sortation.",Sicepat,Sulawesi Utara,2021-01-20,dpe cepat talalu halu paket j so tang in so nd jelas pdhl barang so ka subuh so manado sortation
1,Masih hidop ini siceoat pe karyawan or so mati paket so talama di kantor nda ada kejelasan mo antar or bagimana ttup jo ini sicepat nda berguna,Sicepat,Sulawesi Utara,2021-01-20,hidup siceoat pegawai paket mati talama kantor tidak jelas transfer tutup cepat tidak guna
1,"Ini jasa pengiriman apa e qt pe barang so 7 hari ada blg mo antr ini hari smpe skrg nda ada yg komunikasi kamari alasan barang pindah expedisi baru qt p brang ada bayar cash bkg cod kong ngoni pe kerja model bgini, kecewa skli deng ngoni pe pelayanan model bgini klo nda niat bking expedisi lebe bae nynda usah bking",Sicepat,Sulawesi Utara,2021-01-20,jasa kirim e qt pe barang so blg mo antr smpe skrg nda yg komunikasi kamar alas barang pindah expedisi qt p brang bayar cash bkg cod kong ngoni pe kerja model bgini kecewa skli deng ngoni pe layan model bgini klo nda niat bking expedisi lebe bae nynda bking
1,"Ekspedisi paling besae so ini, barang so lama D sampe D mndo nda antr P konsumen..",Sicepat,Sulawesi Utara,2021-01-20,ekspedisi baik barang lama d d mndo nda semut p konsumen
1,"Rating app store mirip dengan rating google 🗿

Paket keluar sampai di sortation …",Sicepat,Sulawesi Utara,2021-01-20,rating app store rating google paket sortation
1,2 barang saya tidak di antar dari akhir bulan agustus. Hingga tgl 5 sep 2023. Kurir yg sangat buruk.,Sicepat,Sulawesi Utara,2021-01-20,barang tidak agustus tgl sep kurir yg buruk
1,"Sangat2 paraaah. Barusan telpon dengan CS nya, sudah telat 1 minggu, disuru tunggu lg 3x24 jam dari pelaporan pertama. Parah bangettt ampun deh pake sicepat lagiii 😫 …",Sicepat,Sulawesi Utara,2021-01-20,parah barusan telpon cs nya telat minggu disuru tunggu lg x jam lapor parah banget ampun deh pake sicepat
1,"Parah reguler sampe 2 minggu ga maju. 2 paket loh nyangkut d sortation. Ditanya dimana lokasi sortingnya pun ga dikasih tau, no tlp juga kagak. Tiap hari ditelepon ke cs ga ada maju, nombok pulsa iya. Luar biasa ga jelas wkwkw",Sicepat,Sulawesi Utara,2021-01-20,parah atur minggu tidak maju paket jebak sortir lokasi sortir tidak nomor telepon tidak telepon cs tidak kembang nomor pulsa tidak wkwkww
1,"Kalo ngoni nda niat kerja sudah jo mo kerja, smo berapa hari lagi kita pe paket mo diantar?",Sicepat,Sulawesi Utara,2021-01-20,belum niat kirim paket
2,"pelayanan kurang baik, khusus perwakilan di Manado dan sekitar nya, tidak mencantumkan no telephone dan susah di hubungin",Sicepat,Sulawesi Utara,2021-01-20,layan khusus wakil manado nya tidak cantum no telephone susah hubungin
1,"Barang saya sdh mau sebulan blm jga sampai,parahh expedisi nya",Sicepat,Sulawesi Utara,2021-01-20,barang sdh bulan blm jga parahh expedisi nya
1,"ini namanya bukan si cepat tapi si lambat
paket sudah sampai digudang tidak ada yang mengantar
PARAHHH SEKALI PENGIRIMANNYA 👎🏻👎🏻👎🏻 …",Sicepat,Sulawesi Utara,2021-01-20,nama si cepat si lambat paket gudang tidak antar parah kirim
1,"No resi 003125687230,paketnya tidak bergerak sejak tgl.10/02/2023.padahal deadlinenya tgl.14/02/2023.tolong segera di antar paketnya🙏🏻🙏🏻 …",Sicepat,Sulawesi Utara,2021-01-20,no resi paket tidak gerak tgl deadlinenya tgl tolong paket
1,"paket saya no resi 004151832446 sudah hampir 3 minggu blm sampai, ini bukan sicepat, tp SiLambat",Sicepat,Sulawesi Utara,2021-01-20,paket no resi minggu blm sicepat tp silambat
1,Pengantaran pemay deng bagini,Sicepat,Sulawesi Utara,2021-01-20,antar pemay deng bagini
3,"003034259736 no resi, sdh 4 hari belum sampai. Pakai paket lain rata2 max 4 hari. Mohon info utk status barang.",Sicepat,Sulawesi Utara,2021-01-20,no resi sdh belum pakai paket max mohon info utk status barang
1,Pesanan sy sampai saat belum juga ada sudah 2 minggu lebih,Sicepat,Sulawesi Utara,2021-01-20,pesan sy belum minggu
1,Barang sudah sampai Manado tp malah di nyatakan hilang ini sangat buruukkk.....,Sicepat,Sulawesi Utara,2021-01-20,barang manado tp nyata hilang buruuk
1,"siLambat tobat pake ni ekspedisi ini..
kurir PAMALAS MAMPOS",Sicepat,Sulawesi Utara,2021-01-20,silambat tobat pake ni ekspedisi kurir pamalas mampos
2,"Lambat pengiriman, bilang saja kalau harus suruh jemput di kantor",Sicepat,Sulawesi Utara,2021-01-20,lambat kirim bilang suruh jemput kantor
1,"udah 2 minggu lebih paket gak dateng"" hadehhh gimana sih,katanya sicepat kok jadi silambat",Sicepat,Sulawesi Utara,2021-01-20,minggu paket belum cepat telat
1,"pelayanannya buruk, lama banget paketnya diantar ke alamat tujuan",Sicepat,Sulawesi Utara,2021-01-20,layan buruk lama banget paket antar alamat tuju
1,TAPE PAKET ALAMAT LANGOWAN MO ANTAR LEH ATO SO NYANDA KANG?? 🙏🙏 …,Sicepat,Sulawesi Utara,2021-01-20,paket alamat langowan tape mo leh ato nyanda kang
1,"Pelayanan buruk .
Gila ,, 1 minggu tu paket ,,blum kirim² .
T soe apa stw .
Terakhir ini pake jasa sicepat .",Sicepat,Sulawesi Utara,2021-01-20,layan buruk gila minggu tu paket blum kirim t soe stw pake jasa sicepat
1,Ada yg bole minta nmr sicepat express tp brng ndk sampe” so 2 minggu,Sicepat,Sulawesi Utara,2021-01-20,nomor cepat kilat belum minggu
1,Sangat buruk dalam waktu pengiriman barang ke alamat tujuan,Sicepat,Sulawesi Utara,2021-01-20,buruk waktu kirim barang alamat tuju
1,Bukan si cpat ini tapi si lambat pantas dsebut halu 🤣🤣 asli halu cpat tapi enggak cpat2 🤣🤭 …,Sicepat,Sulawesi Utara,2021-01-20,si cpat si lambat dsebut halu asli halu cpat tidak cpat
2,Tolong lah dari tanggal 6 Paket Ketahan di Manado,Sicepat,Sulawesi Utara,2021-01-20,tolong  tanggal paket tahan manado
1,"sudah dua minggu lebih barang tidak sampai, sudah sampai pergi ke sortation tapi sudah pindah tempat, kecewa",Sicepat,Sulawesi Utara,2021-01-20,minggu barang tidak pergi sortation pindah kecewa
1,Pelayanan sangat buruk !,Sicepat,Sulawesi Utara,2021-01-20,layan buruk
1,Lokasi sudah benar tapi update kantor masih aktif tidak ada,Sicepat,Sulawesi Utara,2021-01-20,lokasi update kantor aktif tidak
1,Nama brand dan pelayanan nda sesuai.. sangat2 mengecewakan,Sicepat,Sulawesi Utara,2021-01-20,nama brand layan nda sesuai kecewa
1,3 barang sudah 1 bulan tidak sampai2,Sicepat,Sulawesi Utara,2021-01-20,barang tidak
1,Pengiriman paling lambat yaa expedisi ini,Sicepat,Sulawesi Utara,2021-01-20,kirim lambat yaa expedisi
1,Tolong dong no resi 003040795238 Segera dianter.,Sicepat,Sulawesi Utara,2021-01-20,tolong  no resi anter
1,"Pengantaran lambat, semoga dievaluasi kinerjanya",Sicepat,Sulawesi Utara,2021-01-20,antar lambat moga evaluasi kerja
4,no resi SPXID028032040627 tolong segera di antar.,Sicepat,Sulawesi Utara,2021-01-20,no resi spxid tolong
1,"Sudah seminggu barang saya belum ada, tolong dong informasi barangnya,",Sicepat,Sulawesi Utara,2021-01-20,minggu barang belum tolong  informasi barang
2,apakah saya bisa mengambil paketnya secara langsung di lokasi tersebut,Sicepat,Sulawesi Utara,2021-01-20,ambil paket langsung lokasi
1,Udah mau sebulan paketnya belum sampai 😓 …,Sicepat,Sulawesi Utara,2021-01-20,bulan paket belum
1,Paket so 2minggu blum sampe2,Sicepat,Sulawesi Utara,2021-01-20,paket so minggu blum sampe
1,Ada yang tau nomor kantor sicepat?,Sicepat,Sulawesi Utara,2021-01-20,nomor kantor sicepat
1,minimal ada kontak yang bisa di hubungi,Sicepat,Sulawesi Utara,2021-01-20,minimal kontak hubung
1,Gak nganter dibilang bad address. Lol,Sicepat,Sulawesi Utara,2021-01-20,tidak nganter bilang bad address lol
1,gmna ni udh 2 minggu brng gak sampe2,Sicepat,Sulawesi Utara,2021-01-20,gmna ni udh minggu brng tidak sampe
1,"Paket sudah smpai Manado,, malah di kembalikan lagi ke penjual...",Sicepat,Sulawesi Utara,2021-01-20,paket smpai manado kembali jual
1,"Sngt lama,tidak tau kerja",Sicepat,Sulawesi Utara,2021-01-20,sngt lama tidak kerja
1,lambat banget pergeraksn di sicepat expres,Sicepat,Sulawesi Utara,2021-01-20,lambat banget pergeraksn sicepat expres
1,Pengiriman lama dari dulu tidak ada perubahan,Sicepat,Sulawesi Utara,2021-01-20,kirim lama tidak ubah
1,tidak ada kejelasan,Sicepat,Sulawesi Utara,2021-01-20,tidak jelas
1,Buruk sekali dalam pelayanan,Sicepat,Sulawesi Utara,2021-01-20,buruk layan
1,Pengiriman yang makan waktu lama,Sicepat,Sulawesi Utara,2021-01-20,kirim makan waktu lama
5,"Kurir dengan pelayanan yg responsif,",Sicepat,Sulawesi Utara,2021-01-20,kurir layan yg responsif
1,"Main asal"" retur",Sicepat,Sulawesi Utara,2021-01-20,main retur
5,Ok layanan memuaskan. Servis bagus,Sicepat,Sulawesi Utara,2021-01-20,ok layan muas servis bagus
1,PAKET TERLAMBAT TERUS,Sicepat,Sulawesi Utara,2021-01-20,paket lambat
1,Lambat,Sicepat,Sulawesi Utara,2021-01-20,lambat
1,Paket hilang,Sicepat,Sulawesi Utara,2021-01-20,paket hilang
5,Baik,Sicepat,Sulawesi Utara,2021-01-20,
1,sangat buruk,Sicepat,Sulawesi Utara,2021-01-20,buruk
2,paket kok gak di antar2 padahal sudah di manado,Sicepat,Sulawesi Utara,2021-01-20,paket tidak manado
1,"Hari ke 2 sudah ditetapkan status antar tujuan, namun sampai tanggal 6 belum antri. Nomor yang dipesan untuk dipakai acara anak tanggal 5 di sekolah ada di sini.",Sicepat,Sulawesi Utara,2021-01-20,tetap status tuju tanggal belum antri nomor pes pakai acara anak tanggal sekolah
4,Profesional,Sicepat,Sulawesi Utara,2021-01-20,profesional
5,Ya ampun t4nya,Sicepat,Sulawesi Utara,2021-01-20,ya ampun t nya
