Rating,Reviews,Date,Company,Province,Source
5,Tertib.. Aman dan terpercaya.. Layanan sangat baik.. Terutama penjaga parkir baik dan sopan. Puasa g pernah tinggal..,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Buka 24 jam jadi leluasa kirim kecombrang ke Solo kali ini. Toiletnya bersih dan pelayanannya ramah banget. Betah deh,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Yang disini satu satunya jne buka 24jam, cocok yang urgent hari H kirim, terakhir bulan lalu saya jauh jauh drop in ke sini malam malam ternyata memang 24jam, mantap... jne , sudah sangat lama gak kesini (  ± 10tahun ) dulu / jadul masih berantakan / masih gudangan paket"" jne, sekarang sudah banyak renov jadi rapi dan ber ac.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Salah satu Layanan expedisi terpecaya sampai saat ini. Skrg sabtu senin buka 24 jam, minggu libur buka sd jam 22.00",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,JNE Medan jalan Juanda / Simpang Pelangi tempat jasa Pengiriman dalam negeri dan luar negeri.  Sudah lama jasa jne di Indonesia. Tempat ini sudah di renovasi.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan ramah, 2hari kirim langsung sampe.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"saya pingi  berbagi pengalaman sedikit, kebetulan semalam teman saya dari palembang mengirimkan barang ke medan polonia, dia mengantarkan ke jne terdekat dirumahnya sekitaran jam 9 pagi, dan baru disorting sekitaran jam setengah 12, nah …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Pelayanan tanpa batas,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Pros:
-Bersih, rapi
-Antri ambil nomor …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Yg buat ga nyaman cuma tukang parkir sih,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"pelayanan ramah, memuaskan dan kantornya bersih",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan bagus, tapi sayang tidak didukung oleh tukang parkir yang baik dan sopan..padahal parkir di dalam area JNE... Jadi jika hendak ke sana,..harus siap bawa uang lebih, kalau tidak mobil bisa digedor-gedor...",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Pelayanan bagus. Kita bertanya dijelaskan dgn baik,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"Kang parkirnya diusir aja lah, naik motor pun diminta, parkirnya padahal bukan di pinggir jalan, udah di halaman JNE, yg enggak2 aja, ditanya ada parkir bang? Iyalah bang nanti klo gk ilang kereta katanya, makjang yg betol aja 😂😂 …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Ironis, spanduk PARKIR GRATIS tapi ada tukang parkir nya pungut uang. Parkir juga di dalam area JNE",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"Parkiran sempit dan di bahu jalan, buka 24 jam 7 hari kerja, pelayanan lumayan.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Alhamdulillah... Pelayanan maksimal. Semoga JNE semakin jaya dan berkah. Aamiin,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Saya mau tanya ni paket saya sudah tiba ditransit jne medan simpang pelangi selama 2 hari..  Mhon segera dikirim ke aceh kota langsa dong..  Saya butuh paketnya.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan ramah, bisa menggunakan qris sebagai metode pembayaran. ga perlu bawa uang tunai... pengiriman cepat sesuai prediksi tanggal",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Staff JNE terbaik di Medan. Sangat professional dalam menangani pengiriman paket. Jual bubble wrap, sterofoam, packing kayu, semua lengkap. Kadang saya hanya bawa barang saja, mereka yang packing. Udah gitu gak ada liburnya, 24 jam. Top deh pokoknya.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan baik, Maksimal sekali. Buka 24 jam sesuai dengan yg tertera. Terima kasih",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Mohon diperbanyak cs pelayanan domestik. Agar tidak lama mengantri terutama saat jam sibuk,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
2,"Ampun, lemot banget pelayanannya. Sejam loh cuma buat ngirim paket doang, itupun bukan barang yang besar atau sulit.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"Adakah no telp yg bs dihubungi.
Sy kirim paket tgl 13 mlm, paket yes.. Ktnya plg lama 2 hari sampai. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Jmn duku sebelum bnyak ekspedisi bertebaran sprti skr,ini mmng pilihan expedisi klo kirim brg kmna aja.
Klo skr,tarif nya terlalu mahal..
Krn yg laen tarif nya msh bs di dengar kuping",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Jangan menjanjikan pengiriman subuh thd pengiriman super speed kalau faktanya pengiriman terjadi di siang hari.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Barang saya (dokumen) nggak jelas sampe sekarang udah sampe apa blm,ketika saya di telpon saya meminta di konfirmasi pihak JNE bilang,iya pak nanti saya konfirmasi tapi,sampe sekarang tidak di konfirmasi.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Tempat sangat strategis pelayanan raman,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,Dsini pelayanan ramah..dan menerima pelayanan antar makanan ekspress k antar kota,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Paket saya dr Medan ke Takengon belom Sampek kata nya pling lama 4 hari ini UD semingu dr tgl 19.12.2021 Sampek 26.12.2021 gk ada kabar , mana berkas perlu
Di telepon gak ada respon …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Staf cukup ramah dan pelayanan pengiriman paket tidak lebih dari 15 menit. Estimasi terlama pengiriman jg diinfokan dgn jelas,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan cepat,informasinya yg diberikan oleh para staff juga lengkap",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,pelayanan sangat memuaskan...,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Kirim dengan layanan YES ke Jakarta, bayar 52.000,-, Customer service memastikan diantar keesokkan harinya, namun tidak dijamin jamnya. Ternyata diantarnya H+2. Kecewa banget.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Sengaja pagi2 saya kejar kan menggunakan jasa kurir grab ke jne katamso cabang sumut medan biar cepat sampai agar paket saya langsung ikutan pengiriman pagi pengiriman angkutn pertama tapi apa yg saya dapat...saya rugi total …,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Sy gunakan YES supaya segera sampai. Gara gara operator yg salah membuat alamat tujuan 2 hari paket juga gak sampai.. percuma pakai YES pelayanan reguler..,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Nyaman sih, tapi ruang tunggunya kurang. Trus kurang komunikatif, gak lgsung disarankan ambil antrian. Kalau lg pada sibuk ya sibuk aja, gk merhatiin yang lain. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Pelayanannya bagus, ruangannya nyaman dan paket yg dikirim lebih cepat sampai dari prediksi.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Aneh td kesana seakan sdh dipersiapkan ntk antri yg biasanya tdk pernah.. trs staffnya sholat bareng semua ntk membuat menunggu diangka antrian.. what happens ya? Hp sy disadaps byk orgkah? Who am i?,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,CS nya Ramah. Ruangan nya sejuk banget. Yg paling saya suka adalah semua paket seblm dikirim dipacking kedlm plastik berlogo JNE jd bersih saat paket diterima ybs.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Service Oke...Informasi lengkap.tapi saya kasih  🌟 🌟🌟🌟 aja ya, soalnya customer ga pake masker tetap dibolehin masuk...kita yang udah duluan  didalem...kan ga mungkin keluar..serem lagi wabah gini. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Gak profesional. Omongan kurir dengan peraturan gak sama. Harusnya kalo memang ada barang2 tertentu yg gak bisa dikirim melalui udara, bilang dari awal biar customer gak bayar lebih supaya bisa cepat sampek! Kurirnya bilang powerbank bisa …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan yg memuaskan! Staf yg ramah walau berkutat dgn brg kiriman dan klien yg dtg terus menerus tanpa henti, Tetap melayani dgn Senyum yg ikhlas membantu, Lokasiyg mudah dijangkau dari mana saja, dekat dgn simpang atau pertigaan...Selalu YESS! Biar cpt nyampe yaa paketnya..!!",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pegawainya ramah dan sabar dalam menjelaskan
Juga mereka menyediakan kayu untuk kiriman laptop
Untuk letak, agak susah karena berada di jalan besar yang terkadang macet …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Mau ralat ulasan sebelumnya, kalau ada minus bintang 3000 pun ku bikin si jne cabang utama medan ini.
Kesan pertama ok lah, eh..ternyata betul kata orang pas ada masalah baru …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Bagus ni gedungnya.

Pelayanan ramah …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pegawainya ramah. Bisa bayar cash, ovo atau gopay jadinya memudahkan pelanggan. Cepat sampai sesuai jenis pengirimannya apa, seperti saya kirim ke banda aceh pakai reguler 2-3 hari jam kerja tapi sampainya cuma 2 hari aja ketujuan, gak lebih.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"Pelayanan ramah tapi lambat shg antri cukup panjang.
Akan lbh memudahkan jika pelayanan mengemas paket dilakukan di tempat terpisah dr tempat pelayanan pengiriman barang. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,tak sesuai dengan yg tertera dispanduk ternyata masih ada jukirnya...,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Barang sudah 5 hari di gudang Medan. Masih tdk dikirimkan ke alamat. Nelpon ke call centre hanya disuruh nunggu doang.
Tanggapan pelaporan butuh 4 hari. Gila aja …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Sampai skrg paket saya blm sampai2 dari tanggal 14..tolong Jne jg PHP saya, sudah 3 x laporan tdk kunjung sampai2..info slalu di gudang tapi blm dianter2..TOLONG DENGAN SANGAT SYA USAHA BUTUH BANGET",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Kantor jasa ekspedisi yg melayani pengiriman barang, berlokasi di jalan Brigjen katamso. Tempat ini cukup ramai didatangi oleh masyarakat/customer yg ingin mengirimkan barang. Walaupun antri utk  mendapatkan pelayanan, tp tetap lancar dan relatif cepat.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Untuk penanganan paket hilang sangat sulit & tidak sesuai harapan. Yang dirugikan jelas si customer jika ada oknum JNE yang mencuri paket dan hanya diganti 10x lipat dari ongkir dan melalui tahapan yang repot. Intinya kurang tanggung jawab dari JNE.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"Pelayanan agak kurang ramah, ngantri nya jg ga jelas padahal cm mw ngecek keberadaan barang sudah smpi dmn",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Buka 24 jam dan 7 hari dalam seminggu, sangat berdedikasi untuk mengantarkan paket berharga kita",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan selalu yang terbaik, aku langganan yg shift malam...",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
2,Pengirimannya sangat lama ... tidak sesuai sla ...,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Tempatnya ber ac... Nyaman dan aman.. bebas rokok lah...
Tidak hanya itu..
Pelayanan customer service nya juga bagus.. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Mantap lah pokoknya is the best,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,pelayanan sangat ramah dan bagus .. apalagi plaza pesona nusantara nya sangat membantu para umkm,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Ramah sebenarnya,  tp kasian banget yg cs nya udah nge data customer plus ngepack lagi.  Harusnya kasih ke petugas yang lainnya aja biar cepat.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Langsung antar kemari nih kalau ada barang/paket yang mau dikirim, pelayanannya bagus, informasinya juga jelas ntuh, dan pastinya barang akan sampai tujuan tepat dengan waktu yang sudah ditentukan",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Lokasi strategis dan mudah ditemukan karena berada di pinggir jalan protokol. Hanya saja, tempat parkirnya yang sempit, sehingga kadang mengganggu pejalan kaki.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Sangat membantu dalam pengiriman luar dn dalam negeri...
Jadi tdk susah lagi kita yg sibuk tuk berkemas dn mengantar ketujuan....
Kan ada jne yg merespon dn bejasa...
Salam hangat dr saya...",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,Kadang antrian panjang... Tapi pelayanan cukup memuaskan... Terutama dalam mengantar... Yang pasti kita tetap harus safety terhadap barang kita...,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Pribadi saya sangat kecewa dengan kurir daerah rumah saya jl.  Brigjend zein hamid atau seputaran deli tua, yg sy ga tau siapa nama KURIR itu...  Mohon ya buat perusahaan yg sudah termasuk besar ini,  tlg mempekerjakan karyawan yg berETIKA …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Pengiriman 1-14 hari belum sampai juga dengan 3 x komplain ke service center. Sangat mengecewakan dan merugikan.
Sepertinya Pelatihan kurir perlu ditingkatkan dengan belajar membaca alamat jalan protokol, alamat kelurahan dan gang sempit....
PEANG si JNE",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Pelayanan bagus,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Lokasi strategis, tapi tempat parkir mobil terbatas dan terasa aneh ada spanduj gratis tetapi ada jukir yang menagih walaupun parkir diareal kantor",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Ramai sehingga antri panjang, kemungkinan karena masa libur lebaran. walaupun ada spanduk ""parkir gratis"" ada tukang parkur yang mengutip uang parkir..",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Karyawannya kebanyakan Cerita2 ga jelas ketimbang melayani Pelanggan !
Not Recommended !!
Parah.. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"I ll never use JNE again! Paket nyasar kemana2, kurir ga pernah lagi mau telfon atau kasi kabar kalo barang sudah sampai. Sudah salah alamat pun barang di tinggal, lama banget baru d pick up lagi. Udah gtu yg di cabang pusat rude bgt. Bye JNE.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Tempat klen kirim paket dalam maupun luar kota dah lah,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,Tempatnya pinggir jalan. Parkir gratis. Pelayanan kurang cekatan dan agak lamban. Mungkin karena kurang personel (pagi tadi cuman 2 pekerja pria).,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Padahal pake yes tapi paket sampai tujuan hancur. Pihak jne bandung blg kalau makanan di letakkan diatas, Eh ternyata sampai ke saya pihak penerima kotak bagian luar hancur sampai kepada kotak makanan dan makanannya, kerugian mencapai 500rb kan hebat jne 👍🏻 …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Kenapa sistem kalian susah kali di lacak berbeda dengan J&T dan Pos yang kalau di lacak selalu berpindah-pindah tempat.. di belanja online tertera waktu 2-4 hari tapi mana sampai sekarang kok gak jalan-jalan.?,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Kecewa sama kurir daerah rumah saya jln kapten rahmadbuddin marelan.. gak ada ramahnyaa... slalu nyuruh saya  ambil paket sndiri di cab marelan. Alasannya dia gak ada anter daerah rmh saya.. kerja kok males... emang kurir di gaji tugas nya buat apa?  Kayak saya pake pengiriman gratis saja!!!,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Kepastian penginputan data untuk pengiriman kendaraan blm juga muncul padahal sudah 4 hari dan tidak adanya respon atas keluhan. Tolong di percepat pengirimannya padahal bayar mahal2 bukan gratisan,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
3,"Petugasnya kurang respon, disaat jam istrahat tidak ada petugas yg standby, dimana jam istrahatnya mencapai 1,5 jam, lumayan bosan buat menunggu",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Lokasinya kurang bagus.Kurang menarik.
Parkir sempit,apalagi jika bongkar muat barang. Nilai plis hanya satu.
Parkir gratis,tidak perlu bayar.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Ramah pekerjanya.
Tempatnya juga bagus.
Cuman tukang parkirnya buat gk nyaman.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Tempat nya lumayan bersi,cs nya juga ramah,penyambutanya jg sopan.jd buat klian yg mau kirim pket bs di zne katamso dan cabang lainya jg.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Ditelepon gak diangkat2. Barang dari Batam mulai dari Senin dikirim sampai Sabtu tidak sampai. Padahal Jumat malam dikirim notif kalau barang sudah dikurir. Dicek via online berkali2 sudah with delivery kurir. Mengecewakan.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Pelayanan di sini memuaskan. Walaupun selalu ramai oleh customer. Selama pandemi menerapkan protokol kesehatan yang ketat.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"untuk suatu layanan jasa pengiriman barang menurut saya JNE masih diatas dbanding yg laen,hanya saja banyak orang dan mngkin pihak lain yg mmbuat JNE terkesan negatife dengan komentar nya",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"JNE pengiriman cepat dan tepat. Kantor jne Jalan Katamso Medan lokasinya strategis mudah di jangkau. Pelayanan baik, biasanya antri. Beberapa layanan pengiriman seperti surat, barang, dll. Selain di jalan katamso banyak juga cabang lainnya di Medan Sumatera Utara.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,Service yg memuaskan. Barang2 AMAN Dan wkt sampainya jg tepat.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan Baik saya sangat puas,. Awalnya sempat ragu karena banyak ulasan yg komplain tapi alhamdulillah paket saya sampai dengan selamat.
Terimakasih JNE",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Kecewa sama JNE
saya mau kirim knalpot ke jakarta bisa pula barangnya d jatuhkan ama kurirnyaa
Dan alhasil JNE mengganti itu dengan stengah harga.... …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
2,"Lama Servicenya, jumlah pegawai tak mencukupi utk melayani pelanggan,  teller mesti di tambah utk menghemat waktu pelanggan yg terbuang untuk nunggu",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Pengiriman dari batam tgl 20 April menggunakan reg service.. sampai tgl 26 April saya tunggu.. paket tak kunjung datang.. costumer care sebesar perusahaan jne menjawab belum bisa online.. apa kata dunia?? Cek dr resi mase on process.. batam ke medan 7 hari gak sampai.. mana paket saya??,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Woi Balas Chat Whatsapp Lu Tong, call sama kurir sama gk jelasnya, Ini aja dulu ratingnya ya, ud kecewa sama JNE nih boss bukan cuma satu aja",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Jasa pengiriman paket. Pelayanannya bagus dan pengiriman paket cepat.,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Dtaang jam 20.30 malam
Pegawai ada 4 org
Tp yg melayani 2 orang aja …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Barang saya terlelat.  Padahal saya sudah dapat pop up pesan.  Paket mau di antar ini hari.  Ternyata kurir gak datang.  Pdhal saya sudah cepat2 usahakan pulang ke rumah medan tembung,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Untuk sekelas kota Medan ( ibu kota propinsi Sumatera Utara ), kantor JNE pusat kota Medan tergolong  kecil dan tidak rapi...tapi alhamdullillah...pegawainya memberikan pelayanan yang baik untuk kliennya",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Barang dari jam 2 sudah sama kurir padahal gudang dan alamat tujuan dekat,kalian suruh tunggu sampai jam 12 malam...pelayanan macam apa perusahaan JNE medan ini",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Pelayanan baik, banyak counter yang buka di jam jam sibuk jadi antrian dapat tertangani debgan cepat.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Pelayanan yang memuaskan. Customer servicenya ramah dan kooperatif. Sayang parkirnya kurang luas,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Pelayanan Oke, bahkan packingan di WA. Good job lah",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Pengiriman melalui jne sangat buruk tidak layak disebuy sebagi jasa ekspedisi.Pengiriman melebihi estimasi,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,"Pengunjung Banyak Yang Kerja Cuman 1 Orang ???
Sangat Tidak Efesien Dan Membuang Waktu",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"kalau mau kirim paket via ekspedisi yang 1 hari selalu di JNE cabang katamso. pelayanannya ramah, satpamnya ramah, staffnya ramah & gercep. Mau kirim barang selalu dibantu packing dan dicarikan kardus.👍🏻 …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"JNE Cabang Brigjen Katamso Medan letaknya dekat dengan simpang pelangi Katamso.
JNE yang buka 24 jam. Sangat sangat membantu sekali jika ingin kirim paket malam malam yang urgent. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Di bilang 24 jam tapi petugas malam nya gamau kerja ngirimin handphone dengan alibi alasan yg banyak 2 jam disuruh tunggu tetap ga dkirimin disuruh balik pagi lucu jadi guna nya 24 jam apa?,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Saya selalu menggunakan Jasa JNE untuk Kiriman Cepat, dan Biasanya saya lebih suka Kekantor Cabang Di Brigjend Katamso karena buka pelayanannya 24 Jam sehingga kapanpun kita bisa mengirimkan surat ataupun Paket kemanapun,.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Tiba di counter jam 6 pagi, diinformasikan baru operasional jam 7 pagi.. tdk 24 jam seperti yg diiklankan",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Masuk orderan dari toped malam, minta langsung kirim malam itu juga. Alhasil disarankan pakai JNE, karena buka 24 jam. Sampai di loket pas sepi, jadi cepat pelayanan tidak pakai antri. Bagus servicenya karena buka 24 jam !! Semoga paket cepat sampai tujuan dengan selamat, biar cepat cair bossque 🤣🤣🤣 …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Tertib.. Aman dan terpercaya.. Layanan sangat baik.. Terutama penjaga parkir baik dan sopan. Puasa g pernah tinggal..,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,Buka 24 jam jadi leluasa kirim kecombrang ke Solo kali ini. Toiletnya bersih dan pelayanannya ramah banget. Betah deh,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
